,Course Name,Prereqs
1064,COMM 163,"['C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0']"
1065,ECON 105,['E' 'C' 'O' 'N' ' ' '1' '0' '0' 'C']
1066,ECON 116,['E' 'C' 'O' 'N' ' ' '2' 'E' 'C' 'O' 'N' ' ' '1' '0' '0' 'B']
1079,HIUS 113,"['C' 'A' 'T' ' ' '1' 'C' 'A' 'T' ' ' '2' 'C' 'A' 'T' ' ' '3' 'D' 'O' 'C'
 ' ' '1' 'D' 'O' 'C' ' ' '2' 'D' 'O' 'C' ' ' '3' 'H' 'I' 'L' 'D' ' ' '2'
 'A' 'H' 'I' 'L' 'D' ' ' '2' 'B' 'H' 'I' 'L' 'D' ' ' '2' 'C' 'H' 'I' 'L'
 'D' ' ' '7' 'A' 'H' 'I' 'L' 'D' ' ' '7' 'B' 'H' 'I' 'L' 'D' ' ' '7' 'C'
 'H' 'I' 'L' 'D' ' ' '1' '0' 'H' 'I' 'L' 'D' ' ' '1' '1' 'H' 'I' 'L' 'D'
 ' ' '1' '2' 'H' 'I' 'L' 'D' ' ' '1' '4' 'H' 'I' 'L' 'D' ' ' '3' '0' 'H'
 'U' 'M' ' ' '1' 'H' 'U' 'M' ' ' '2' 'H' 'U' 'M' ' ' '3' 'H' 'U' 'M' ' '
 '4' 'H' 'U' 'M' ' ' '5' 'M' 'C' 'W' 'P' ' ' '4' '0' 'M' 'C' 'W' 'P' ' '
 '4' '1' 'M' 'C' 'W' 'P' ' ' '5' '0' 'M' 'C' 'W' 'P' ' ' '1' '2' '5' 'M'
 'M' 'W' ' ' '1' '1' 'M' 'M' 'W' ' ' '1' '2' 'M' 'M' 'W' ' ' '1' '3' 'M'
 'M' 'W' ' ' '1' '4' 'M' 'M' 'W' ' ' '1' '2' '1' 'M' 'M' 'W' ' ' '1' '2'
 '2' 'W' 'C' 'W' 'P' ' ' '1' '0' 'A' 'W' 'C' 'W' 'P' ' ' '1' '0' 'B']"
1080,HIUS 114B,"['C' 'A' 'T' ' ' '1' 'C' 'A' 'T' ' ' '2' 'C' 'A' 'T' ' ' '3' 'D' 'O' 'C'
 ' ' '1' 'D' 'O' 'C' ' ' '2' 'D' 'O' 'C' ' ' '3' 'H' 'I' 'L' 'D' ' ' '2'
 'A' 'H' 'I' 'L' 'D' ' ' '2' 'B' 'H' 'I' 'L' 'D' ' ' '2' 'C' 'H' 'I' 'L'
 'D' ' ' '7' 'A' 'H' 'I' 'L' 'D' ' ' '7' 'B' 'H' 'I' 'L' 'D' ' ' '7' 'C'
 'H' 'I' 'L' 'D' ' ' '1' '0' 'H' 'I' 'L' 'D' ' ' '1' '1' 'H' 'I' 'L' 'D'
 ' ' '1' '2' 'H' 'I' 'L' 'D' ' ' '1' '4' 'H' 'I' 'L' 'D' ' ' '3' '0' 'H'
 'U' 'M' ' ' '1' 'H' 'U' 'M' ' ' '2' 'H' 'U' 'M' ' ' '3' 'H' 'U' 'M' ' '
 '4' 'H' 'U' 'M' ' ' '5' 'M' 'C' 'W' 'P' ' ' '4' '0' 'M' 'C' 'W' 'P' ' '
 '4' '1' 'M' 'C' 'W' 'P' ' ' '5' '0' 'M' 'C' 'W' 'P' ' ' '1' '2' '5' 'M'
 'M' 'W' ' ' '1' '1' 'M' 'M' 'W' ' ' '1' '2' 'M' 'M' 'W' ' ' '1' '3' 'M'
 'M' 'W' ' ' '1' '4' 'M' 'M' 'W' ' ' '1' '5' 'M' 'M' 'W' ' ' '2' '1' 'M'
 'M' 'W' ' ' '2' '2' 'M' 'M' 'W' ' ' '1' '2' '1' 'M' 'M' 'W' ' ' '1' '2'
 '2' 'W' 'C' 'W' 'P' ' ' '1' '0' 'A' 'W' 'C' 'W' 'P' ' ' '1' '0' 'B']"
1084,MATH 193A,['M' 'A' 'T' 'H' ' ' '1' '8' '0' 'A' 'M' 'A' 'T' 'H' ' ' '1' '8' '3']
1096,PHYS 2BL,['P' 'H' 'Y' 'S' ' ' '2' 'A' 'P' 'H' 'Y' 'S' ' ' '4' 'A']
1097,PHYS 4A,['M' 'A' 'T' 'H' ' ' '2' '0' 'A']
1114,SE 110A,"['M' 'A' 'E' ' ' '1' '3' '0' 'A' 'S' 'E' ' ' '1' '0' '1' 'A' 'M' 'A' 'T'
 'H' ' ' '2' '0' 'D']"
1116,SIO 126,['B' 'I' 'L' 'D' ' ' '1']
1129,VIS 105D,['V' 'I' 'S' ' ' '8' '0']
1146,BENG 102,['B' 'E' 'N' 'G' ' ' '1' '2' '0']
1149,ANSC 155,"['A' 'N' 'S' 'C' ' ' '1' '2' '3' 'A' 'N' 'S' 'C' ' ' '1' '4' '8' 'A' 'N'
 'T' 'H' ' ' '1' '0' '1']"
1150,BENG 125,['B' 'E' 'N' 'G' ' ' '1' '2' '2' 'A' 'B' 'E' 'N' 'G' ' ' '1' '2' '3']
1151,BENG 133,"['M' 'A' 'T' 'H' ' ' '2' '0' 'D' 'M' 'A' 'T' 'H' ' ' '1' '8' 'M' 'A' 'T'
 'H' ' ' '2' '0' 'F' 'M' 'A' 'T' 'H' ' ' '3' '1' 'A' 'H']"
1152,BENG 103B,['B' 'E' 'N' 'G' ' ' '1' '1' '2' 'A' 'C' 'E' 'N' 'G' ' ' '1' '0' '1' 'A']
1153,BENG 172,['M' 'A' 'E' ' ' '1' '7' '0']
1154,BENG 182,['C' 'S' 'E' ' ' '1' '0' '0' 'M' 'A' 'T' 'H' ' ' '1' '7' '6']
1155,BENG 112B,['B' 'E' 'N' 'G' ' ' '1' '1' '2' 'A']
1156,BENG 140B,['B' 'E' 'N' 'G' ' ' '1' '4' '0' 'A']
1157,BENG 160,"['B' 'I' 'C' 'D' ' ' '1' '0' '0' 'B' 'E' 'N' 'G' ' ' '1' '0' '0' 'M' 'A'
 'E' ' ' '1' '7' '0']"
1158,BENG 187A,"['B' 'E' 'N' 'G' ' ' '1' '1' '2' 'A' 'B' 'E' 'N' 'G' ' ' '1' '5' '2' 'B'
 'E' 'N' 'G' ' ' '1' '6' '8']"
1159,BENG 186A,['B' 'E' 'N' 'G' ' ' '1' '1' '2' 'B' 'B' 'E' 'N' 'G' ' ' '1' '2' '3']
1160,BENG 187D,['B' 'E' 'N' 'G' ' ' '1' '8' '7' 'C']
1161,BIBC 151,"['B' 'I' 'B' 'C' ' ' '1' '0' '0' 'B' 'I' 'B' 'C' ' ' '1' '0' '2' 'C' 'H'
 'E' 'M' ' ' '1' '1' '4' 'A' 'C' 'H' 'E' 'M' ' ' '1' '1' '4' 'B']"
1162,BENG 189,"['B' 'E' 'N' 'G' ' ' '1' '3' '3' 'B' 'E' 'N' 'G' ' ' '1' '3' '4' 'B' 'E'
 'N' 'G' ' ' '1' '3' '5' 'B' 'E' 'N' 'G' ' ' '1' '4' '0' 'A' 'B' 'E' 'N'
 'G' ' ' '1' '4' '0' 'B']"
1164,BIBC 120,['B' 'I' 'B' 'C' ' ' '1' '0' '2' 'C' 'H' 'E' 'M' ' ' '1' '1' '4' 'B']
1165,BICD 112,['B' 'I' 'M' 'M' ' ' '1' '0' '0']
1167,BIEB 143,['B' 'I' 'E' 'B' ' ' '1' '0' '0' 'B' 'I' 'E' 'B' ' ' '1' '5' '0']
1168,BIEB 152,['B' 'I' 'L' 'D' ' ' '3']
1170,BIEB 146,['B' 'I' 'L' 'D' ' ' '1' 'B' 'I' 'L' 'D' ' ' '3']
1171,BIEB 154,['B' 'I' 'L' 'D' ' ' '1' 'B' 'I' 'L' 'D' ' ' '3']
1173,BIEB 166,"['B' 'I' 'L' 'D' ' ' '3' 'P' 'H' 'Y' 'S' ' ' '1' 'A' 'P' 'H' 'Y' 'S' ' '
 '2' 'A']"
1174,BIMM 170,['B' 'I' 'L' 'D' ' ' '7' '0']
1176,BIMM 182,['C' 'S' 'E' ' ' '1' '0' '0' 'M' 'A' 'T' 'H' ' ' '1' '7' '6']
1178,BIPN 146,"['B' 'I' 'L' 'D' ' ' '2' 'M' 'A' 'T' 'H' ' ' '1' '0' 'A' 'M' 'A' 'T' 'H'
 ' ' '2' '0' 'A' 'M' 'A' 'T' 'H' ' ' '1' '0' 'B' 'M' 'A' 'T' 'H' ' ' '2'
 '0' 'B' 'M' 'A' 'T' 'H' ' ' '1' '1']"
1179,BIPN 152,['B' 'I' 'P' 'N' ' ' '1' '0' '0']
1181,BISP 170,['B' 'I' 'L' 'D' ' ' '1' 'B' 'I' 'L' 'D' ' ' '2']
1182,CAT 3,['C' 'A' 'T' ' ' '2']
1183,CENG 101C,['C' 'E' 'N' 'G' ' ' '1' '0' '1' 'A' 'C' 'E' 'N' 'G' ' ' '1' '0' '3' 'A']
1184,CENG 113,"['C' 'E' 'N' 'G' ' ' '1' '0' '0' 'M' 'A' 'T' 'H' ' ' '2' '0' 'D' 'C' 'E'
 'N' 'G' ' ' '1' '5']"
1186,CENG 176B,['C' 'E' 'N' 'G' ' ' '1' '7' '6' 'A']
1187,CENG 124B,['C' 'E' 'N' 'G' ' ' '1' '2' '4' 'A']
1190,CENG 134,['C' 'H' 'E' 'M' ' ' '6' 'C' 'P' 'H' 'Y' 'S' ' ' '2' 'C']
1191,CGS 100B,"['C' 'G' 'S' ' ' '2' 'A' 'C' 'G' 'S' ' ' '2' 'B' 'C' 'G' 'S' ' ' '1' '0'
 '0' 'C' 'G' 'S' ' ' '1' '0' '0' 'A' 'C' 'G' 'S' ' ' '1' '0' '1' 'C' 'G'
 'S' ' ' '1' '0' '2' 'C' 'G' 'S' ' ' '1' '0' '3' 'C' 'G' 'S' ' ' '1' '0'
 '4' 'C' 'G' 'S' ' ' '1' '0' '5' 'C' 'G' 'S' ' ' '1' '0' '6' 'C' 'G' 'S'
 ' ' '1' '0' '7' 'C' 'G' 'S' ' ' '1' '0' '8' 'C' 'G' 'S' ' ' '1' '0' '9'
 'B' 'C' 'G' 'S' ' ' '1' '1' '1' 'C' 'G' 'S' ' ' '1' '1' '2' 'C' 'G' 'S'
 ' ' '1' '1' '3' 'C' 'G' 'S' ' ' '1' '1' '4' 'C' 'G' 'S' ' ' '1' '1' '5'
 'C' 'G' 'S' ' ' '1' '1' '6' 'C' 'G' 'S' ' ' '1' '2' '0' 'C' 'G' 'S' ' '
 '1' '2' '1' 'C' 'G' 'S' ' ' '1' '2' '2' 'C' 'G' 'S' ' ' '1' '2' '3' 'C'
 'G' 'S' ' ' '1' '2' '4' 'C' 'G' 'S' ' ' '1' '3' '7' 'C' 'G' 'S' ' ' '1'
 '4' '7' 'C' 'G' 'S' ' ' '1' '5' '0' 'C' 'G' 'S' ' ' '1' '6' '5' 'C' 'G'
 'S' ' ' '1' '8' '0']"
1192,CGS 122,"['A' 'N' 'S' 'C' ' ' '1' '8' '0' 'C' 'G' 'S' ' ' '2' 'A' 'C' 'G' 'S' ' '
 '2' 'B' 'C' 'G' 'S' ' ' '1' '0' '0' 'C' 'G' 'S' ' ' '1' '0' '0' 'A' 'C'
 'G' 'S' ' ' '1' '0' '0' 'B' 'C' 'G' 'S' ' ' '1' '0' '1' 'C' 'G' 'S' ' '
 '1' '0' '2' 'C' 'G' 'S' ' ' '1' '0' '3' 'C' 'G' 'S' ' ' '1' '0' '5' 'C'
 'G' 'S' ' ' '1' '0' '6' 'C' 'G' 'S' ' ' '1' '0' '7' 'C' 'G' 'S' ' ' '1'
 '0' '8' 'C' 'G' 'S' ' ' '1' '1' '1' 'C' 'G' 'S' ' ' '1' '1' '2' 'C' 'G'
 'S' ' ' '1' '1' '3' 'C' 'G' 'S' ' ' '1' '1' '4' 'C' 'G' 'S' ' ' '1' '1'
 '5' 'C' 'G' 'S' ' ' '1' '1' '6' 'C' 'G' 'S' ' ' '1' '2' '0' 'C' 'G' 'S'
 ' ' '1' '2' '1' 'C' 'G' 'S' ' ' '1' '2' '3' 'C' 'G' 'S' ' ' '1' '2' '4'
 'C' 'G' 'S' ' ' '1' '3' '7' 'C' 'G' 'S' ' ' '1' '4' '7' 'C' 'G' 'S' ' '
 '1' '5' '0' 'C' 'G' 'S' ' ' '1' '6' '5' 'C' 'G' 'S' ' ' '1' '8' '0' 'C'
 'G' 'S' ' ' '1' '8' '7' 'E' 'T' 'H' 'N' ' ' '1' '2' '7' 'E' 'T' 'H' 'N'
 ' ' '1' '3' '7' 'E' 'T' 'H' 'N' ' ' '1' '4' '7' 'E' 'T' 'H' 'N' ' ' '1'
 '5' '0' 'E' 'T' 'H' 'N' ' ' '1' '6' '5' 'E' 'T' 'H' 'N' ' ' '1' '8' '3'
 'E' 'T' 'H' 'N' ' ' '1' '8' '7' 'L' 'T' 'C' 'S' ' ' '1' '0' '8']"
1194,CHEM 114C,['B' 'I' 'B' 'C' ' ' '1' '0' '0' 'C' 'H' 'E' 'M' ' ' '1' '1' '4' 'A']
1195,CHEM 114D,"['C' 'H' 'E' 'M' ' ' '1' '1' '4' 'A' 'C' 'H' 'E' 'M' ' ' '1' '1' '4' 'B'
 'C' 'H' 'E' 'M' ' ' '1' '1' '4' 'C']"
1197,CHEM 100B,"['C' 'H' 'E' 'M' ' ' '1' '0' '0' 'A' 'P' 'H' 'Y' 'S' ' ' '2' 'C' 'P' 'H'
 'Y' 'S' ' ' '2' 'D' 'P' 'H' 'Y' 'S' ' ' '2' 'B' 'L' 'P' 'H' 'Y' 'S' ' '
 '2' 'C' 'L' 'P' 'H' 'Y' 'S' ' ' '2' 'D' 'L']"
1198,CHEM 113,"['C' 'H' 'E' 'M' ' ' '4' '0' 'C' 'C' 'H' 'E' 'M' ' ' '4' '0' 'C' 'H' 'C'
 'H' 'E' 'M' ' ' '1' '4' '0' 'C' 'C' 'H' 'E' 'M' ' ' '1' '4' '0' 'C' 'H']"
1199,CHEM 118,['C' 'H' 'E' 'M' ' ' '1' '1' '4' 'A']
1200,CGS 125,"['A' 'N' 'S' 'C' ' ' '1' '1' '7' 'A' 'N' 'S' 'C' ' ' '1' '8' '0' 'A' 'N'
 'S' 'C' ' ' '1' '8' '6' 'C' 'G' 'S' ' ' '2' 'A' 'C' 'G' 'S' ' ' '2' 'B'
 'C' 'G' 'S' ' ' '1' '0' '0' 'C' 'G' 'S' ' ' '1' '0' '0' 'A' 'C' 'G' 'S'
 ' ' '1' '0' '0' 'B' 'C' 'G' 'S' ' ' '1' '0' '1' 'C' 'G' 'S' ' ' '1' '0'
 '2' 'C' 'G' 'S' ' ' '1' '0' '3' 'C' 'G' 'S' ' ' '1' '0' '4' 'C' 'G' 'S'
 ' ' '1' '0' '5' 'C' 'G' 'S' ' ' '1' '0' '6' 'C' 'G' 'S' ' ' '1' '0' '7'
 'C' 'G' 'S' ' ' '1' '0' '8' 'C' 'G' 'S' ' ' '1' '1' '1' 'C' 'G' 'S' ' '
 '1' '1' '2' 'C' 'G' 'S' ' ' '1' '1' '3' 'C' 'G' 'S' ' ' '1' '1' '4' 'C'
 'G' 'S' ' ' '1' '1' '5' 'C' 'G' 'S' ' ' '1' '1' '6' 'C' 'G' 'S' ' ' '1'
 '1' '7' 'C' 'G' 'S' ' ' '1' '1' '8' 'C' 'G' 'S' ' ' '1' '1' '9' 'C' 'G'
 'S' ' ' '1' '2' '0' 'C' 'G' 'S' ' ' '1' '2' '1' 'C' 'G' 'S' ' ' '1' '2'
 '2' 'C' 'G' 'S' ' ' '1' '2' '3' 'C' 'G' 'S' ' ' '1' '2' '4' 'C' 'G' 'S'
 ' ' '1' '3' '7' 'C' 'G' 'S' ' ' '1' '4' '7' 'C' 'G' 'S' ' ' '1' '5' '0'
 'C' 'G' 'S' ' ' '1' '6' '5' 'C' 'G' 'S' ' ' '1' '8' '0' 'C' 'G' 'S' ' '
 '1' '8' '7' 'E' 'T' 'H' 'N' ' ' '1' '2' '7' 'E' 'T' 'H' 'N' ' ' '1' '3'
 '7' 'E' 'T' 'H' 'N' ' ' '1' '4' '7' 'E' 'T' 'H' 'N' ' ' '1' '5' '0' 'E'
 'T' 'H' 'N' ' ' '1' '6' '5' 'E' 'T' 'H' 'N' ' ' '1' '8' '3' 'E' 'T' 'H'
 'N' ' ' '1' '8' '7' 'L' 'T' 'C' 'S' ' ' '1' '0' '8' 'L' 'T' 'C' 'S' ' '
 '1' '1' '9']"
1201,CHEM 167,"['C' 'H' 'E' 'M' ' ' '4' '0' 'C' 'C' 'H' 'E' 'M' ' ' '4' '0' 'C' 'H' 'C'
 'H' 'E' 'M' ' ' '1' '4' '0' 'C' 'C' 'H' 'E' 'M' ' ' '1' '4' '0' 'C' 'H'
 'C' 'H' 'E' 'M' ' ' '1' '1' '4' 'A']"
1202,CHEM 155,['C' 'H' 'E' 'M' ' ' '1' '5' '2' 'C' 'H' 'E' 'M' ' ' '1' '5' '4']
1203,CHEM 173,['C' 'H' 'E' 'M' ' ' '6' 'C' 'C' 'H' 'E' 'M' ' ' '6' 'C' 'H']
1204,CHEM 174,['C' 'H' 'E' 'M' ' ' '6' 'C' 'C' 'H' 'E' 'M' ' ' '6' 'C' 'H']
1205,CHEM 157,"['C' 'H' 'E' 'M' ' ' '4' '0' 'C' 'C' 'H' 'E' 'M' ' ' '4' '0' 'C' 'H' 'C'
 'H' 'E' 'M' ' ' '1' '4' '0' 'C' 'C' 'H' 'E' 'M' ' ' '1' '4' '0' 'C' 'H']"
1206,CHEM 158,"['C' 'H' 'E' 'M' ' ' '4' '0' 'C' 'C' 'H' 'E' 'M' ' ' '4' '0' 'C' 'H' 'C'
 'H' 'E' 'M' ' ' '1' '4' '0' 'C' 'C' 'H' 'E' 'M' ' ' '1' '4' '0' 'C' 'H']"
1207,CHEM 132,"['C' 'H' 'E' 'M' ' ' '1' '3' '0' 'C' 'H' 'E' 'M' ' ' '1' '3' '3' 'C' 'H'
 'E' 'M' ' ' '1' '3' '1']"
1208,CHEM 120B,['C' 'H' 'E' 'M' ' ' '1' '2' '0' 'A']
1209,CHIN 10CM,['C' 'H' 'I' 'N' ' ' '1' '0' 'B' 'M' 'C' 'H' 'I' 'N' ' ' '1' '2']
1210,CHEM 185,"['C' 'H' 'E' 'M' ' ' '1' '2' '6' 'C' 'H' 'E' 'M' ' ' '1' '2' '6' 'B' 'C'
 'H' 'E' 'M' ' ' '1' '3' '0' 'C' 'H' 'E' 'M' ' ' '1' '3' '3' 'M' 'A' 'T'
 'H' ' ' '2' '0' 'C' 'M' 'A' 'T' 'H' ' ' '3' '1' 'B' 'H']"
1211,CHIN 100CN,['C' 'H' 'I' 'N' ' ' '1' '0' '0' 'B' 'N' 'C' 'H' 'I' 'N' ' ' '1' '1' '2']
1212,CHIN 10CD,['C' 'H' 'I' 'N' ' ' '1' '0' 'B' 'D' 'C' 'H' 'I' 'N' ' ' '1' '2']
1213,CHEM 7LM,['C' 'H' 'E' 'M' ' ' '6' 'B']
1214,CHEM 40CH,"['C' 'H' 'E' 'M' ' ' '4' '0' 'B' 'C' 'H' 'E' 'M' ' ' '4' '0' 'B' 'H' 'C'
 'H' 'E' 'M' ' ' '1' '4' '0' 'B' 'C' 'H' 'E' 'M' ' ' '1' '4' '0' 'B' 'H']"
1215,CHEM 6CH,['C' 'H' 'E' 'M' ' ' '6' 'B' 'H' 'M' 'A' 'T' 'H' ' ' '2' '0' 'B']
1216,CHEM 188,"['C' 'H' 'E' 'M' ' ' '1' '8' '7' 'E' 'D' 'S' ' ' '1' '2' '2' 'C' 'H' 'E'
 'M' ' ' '6' 'C' 'C' 'H' 'E' 'M' ' ' '6' 'C' 'H']"
1217,CHIN 10CN,['C' 'H' 'I' 'N' ' ' '1' '0' 'B' 'N' 'C' 'H' 'I' 'N' ' ' '1' '2']
1218,CHIN 169B,['C' 'H' 'I' 'N' ' ' '1' '6' '9' 'A']
1219,CHIN 20CN,['C' 'H' 'I' 'N' ' ' '2' '0' 'B' 'N']
1220,COGS 107C,['C' 'O' 'G' 'S' ' ' '1' '0' '7' 'B']
1221,CHIN 165A,"['C' 'H' 'I' 'N' ' ' '1' '0' '0' 'C' 'M' 'C' 'H' 'I' 'N' ' ' '1' '0' '0'
 'C' 'N' 'C' 'H' 'I' 'N' ' ' '1' '1' '3']"
1222,CHIN 20CD,['C' 'H' 'I' 'N' ' ' '2' '0' 'B' 'D']
1223,COGS 102C,['C' 'O' 'G' 'S' ' ' '1' '0' '2' 'B']
1225,COGS 128,"['C' 'O' 'G' 'S' ' ' '1' '0' 'D' 'S' 'G' 'N' ' ' '1' 'C' 'O' 'G' 'S' ' '
 '1' '0' '8']"
1226,COGS 157,"['C' 'O' 'G' 'S' ' ' '1' '0' '1' 'A' 'C' 'O' 'G' 'S' ' ' '1' '0' '1' 'B'
 'C' 'O' 'G' 'S' ' ' '1' '0' '1' 'C']"
1230,COGS 121,"['C' 'O' 'G' 'S' ' ' '1' '2' '0' 'C' 'S' 'E' ' ' '1' '7' '0' 'C' 'O' 'G'
 'S' ' ' '1' '8' 'C' 'S' 'E' ' ' '8' 'B' 'C' 'S' 'E' ' ' '1' '1' 'D' 'S'
 'C' ' ' '3' '0']"
1232,COGS 178,['C' 'O' 'G' 'S' ' ' '1' '0' '7' 'A' 'C' 'O' 'G' 'S' ' ' '1' '0' '7' 'B']
1233,COMM 104G,['C' 'O' 'M' 'M' ' ' '1' '0']
1234,COMM 103D,['C' 'O' 'M' 'M' ' ' '1' '0']
1235,COGS 181,"['C' 'O' 'G' 'S' ' ' '1' '8' 'C' 'S' 'E' ' ' '8' 'B' 'C' 'S' 'E' ' ' '1'
 '1' 'M' 'A' 'T' 'H' ' ' '1' '8' 'M' 'A' 'T' 'H' ' ' '3' '1' 'A' 'H' 'M'
 'A' 'T' 'H' ' ' '2' '0' 'E' 'M' 'A' 'T' 'H' ' ' '1' '8' '0' 'A' 'C' 'O'
 'G' 'S' ' ' '1' '1' '8' 'A' 'C' 'O' 'G' 'S' ' ' '1' '1' '8' 'B' 'C' 'S'
 'E' ' ' '1' '5' '0' 'C' 'S' 'E' ' ' '1' '5' '1' 'A' 'C' 'S' 'E' ' ' '1'
 '5' '8' 'E' 'C' 'E' ' ' '1' '7' '4' 'E' 'C' 'E' ' ' '1' '7' '5' 'A']"
1236,COGS 184,"['B' 'I' 'L' 'D' ' ' '1' '2' 'C' 'O' 'G' 'S' ' ' '1' '7' 'C' 'O' 'G' 'S'
 ' ' '1' '0' '7' 'A' 'C' 'O' 'G' 'S' ' ' '1' '0' '7' 'B' 'C' 'O' 'G' 'S'
 ' ' '1' '0' '7' 'C']"
1237,COMM 102M,"['C' 'O' 'M' 'M' ' ' '1' '0' 'C' 'O' 'G' 'N' ' ' '2' '2' 'C' 'O' 'M' 'M'
 ' ' '1' '0' '1' 'V' 'I' 'S' ' ' '7' '0' 'N']"
1238,COMM 105P,['C' 'O' 'M' 'M' ' ' '1' '0']
1239,COMM 106F,['C' 'O' 'M' 'M' ' ' '1' '0']
1240,COMM 110M,['C' 'O' 'M' 'M' ' ' '1' '0']
1241,COMM 155,"['C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0']"
1242,COMM 159,"['C' 'O' 'M' 'M' ' ' '1' '0' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O'
 'M' 'M' ' ' '1' '0' '0' 'B' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C']"
1243,COMM 177,"['C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0']"
1244,COMM 160,"['C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0']"
1245,COMM 181,"['C' 'O' 'M' 'M' ' ' '1' '0' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O'
 'M' 'M' ' ' '1' '0' '0' 'B' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C']"
1246,COMM 162,"['C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0']"
1247,CSE 112,['C' 'S' 'E' ' ' '1' '1' '0']
1248,CSE 123,"['C' 'S' 'E' ' ' '3' '0' 'C' 'S' 'E' ' ' '1' '0' '1' 'C' 'S' 'E' ' ' '1'
 '1' '0']"
1249,CSE 132B,['C' 'S' 'E' ' ' '1' '3' '2' 'A']
1251,CSE 132C,['C' 'S' 'E' ' ' '1' '3' '2' 'A']
1253,CSE 143,"['C' 'S' 'E' ' ' '1' '4' '0' 'C' 'S' 'E' ' ' '1' '7' '0' 'A' 'E' 'C' 'E'
 ' ' '8' '1']"
1254,CSE 148,['C' 'S' 'E' ' ' '1' '4' '1' 'C' 'S' 'E' ' ' '1' '4' '1' 'L']
1255,CSE 152B,"['C' 'S' 'E' ' ' '1' '5' '2' 'C' 'S' 'E' ' ' '1' '5' '2' 'A' 'C' 'S' 'E'
 ' ' '1' '6' '6']"
1256,CSE 168,['C' 'S' 'E' ' ' '1' '6' '7']
1257,DSC 100,['D' 'S' 'C' ' ' '8' '0' 'D' 'S' 'C' ' ' '4' '0' 'B']
1259,DOC 3,['D' 'O' 'C' ' ' '2']
1261,CSE 185,"['C' 'S' 'E' ' ' '8' 'B' 'C' 'S' 'E' ' ' '1' '1' 'C' 'S' 'E' ' ' '1' '2'
 'M' 'A' 'T' 'H' ' ' '2' '0' 'C' 'M' 'A' 'T' 'H' ' ' '3' '1' 'B' 'H' 'B'
 'I' 'L' 'D' ' ' '1' 'B' 'I' 'E' 'B' ' ' '1' '2' '3' 'B' 'I' 'L' 'D' ' '
 '4' 'B' 'I' 'M' 'M' ' ' '1' '0' '1' 'C' 'H' 'E' 'M' ' ' '1' '0' '9']"
1262,DSC 120,"['M' 'A' 'T' 'H' ' ' '1' '8' 'M' 'A' 'T' 'H' ' ' '3' '1' 'A' 'H' 'M' 'A'
 'T' 'H' ' ' '2' '0' 'C' 'D' 'S' 'C' ' ' '4' '0' 'B']"
1263,DSC 160,['D' 'S' 'C' ' ' '8' '0']
